"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"symbol"
"ENSG00000091483"	2445.7104768532	-1.63101941875186	0.20180532373624	2.46753510647937e-17	4.649176490277e-16	"FH"
"ENSG00000198727"	213071.082220273	-1.80405884121339	0.225696981248026	2.53916994393342e-17	4.77943759919121e-16	"MT-CYB"
"ENSG00000131389"	441.940536992988	1.7208513094392	0.212687705247655	2.6623346141615e-17	5.00142310031675e-16	"SLC6A6"
"ENSG00000276043"	228.146771768064	3.28238554061849	0.461660393215553	2.70128019259067e-17	5.06960573141355e-16	"UHRF1"
"ENSG00000162817"	1701.02769863941	-2.42156067895558	0.317860877453425	2.81057005383053e-17	5.26954330484853e-16	"C1orf115"
"ENSG00000106031"	40.0166107994188	5.84623889536665	0.852605532298922	3.10414707065424e-17	5.81427116348596e-16	"HOXA13"
"ENSG00000120053"	3723.62312736607	-2.29280270943633	0.299203098021994	3.24399136179585e-17	6.06432950175795e-16	"GOT1"
"ENSG00000224389"	8003.64919326173	-3.58272257012012	0.523319094449128	3.33548307973065e-17	6.22927523601259e-16	"C4B"
"ENSG00000003436"	3339.5367421613	-2.55340855451741	0.343512143205408	3.41863882579088e-17	6.37834623457804e-16	"TFPI"
"ENSG00000013364"	3174.41167291726	1.53595036778327	0.189781693176815	3.56713726808063e-17	6.64244723610263e-16	"MVP"
"ENSG00000124429"	291.601697958219	3.81788462145036	0.547619512470811	3.56449211986973e-17	6.64244723610263e-16	"POF1B"
"ENSG00000159423"	4332.83628947546	-3.25111724435231	0.468705735067086	3.58412761325778e-17	6.6675930424068e-16	"ALDH4A1"
"ENSG00000137274"	1022.08708765606	-1.89065374054796	0.239022205448124	3.61816634614947e-17	6.72437446100704e-16	"BPHL"
"ENSG00000089356"	599.205352727264	5.34204205852113	0.907903843284035	3.64678406596106e-17	6.77098043470284e-16	"FXYD3"
"ENSG00000221963"	2444.79856793479	-1.50492642415962	0.18579579779288	3.69904187770109e-17	6.86134596209076e-16	"APOL6"
"ENSG00000188257"	4054.75672609444	-4.8842403444474	0.865800398162575	3.80378069533426e-17	7.04196534536034e-16	"PLA2G2A"
"ENSG00000115841"	257.178756769476	-2.24312980756748	0.289372096486353	3.93834749652835e-17	7.28403844522323e-16	"RMDN2"
"ENSG00000106268"	157.592793354824	1.80174764360936	0.22515534637214	4.5761770645177e-17	8.44737550017728e-16	"NUDT1"
"ENSG00000157456"	208.215129642757	3.56386953466866	0.521565669510237	4.7437265037148e-17	8.74821848187481e-16	"CCNB2"
"ENSG00000130702"	1550.73617897281	2.03693137203805	0.260327157986403	4.75305971415317e-17	8.75698593193307e-16	"LAMA5"
"ENSG00000197165"	329.645112749964	-3.56270807870135	0.542403279873079	4.84735853465179e-17	8.92212556464685e-16	"SULT1A2"
"ENSG00000115386"	155.184484966412	6.70248971250389	0.875809992472289	4.91352685205817e-17	9.03521995372697e-16	"REG1A"
"ENSG00000248485"	38.5438238362048	-4.88768729618443	0.721590510959938	4.92652039862914e-17	9.05041076881687e-16	"PCP4L1"
"ENSG00000169118"	316.488339213682	1.18001733678707	0.143574798241659	5.09181333238663e-17	9.34509003537063e-16	"CSNK1G1"
"ENSG00000106258"	9245.37758914505	-2.32983210346899	0.308029292541403	5.10457232033397e-17	9.35952454976671e-16	"CYP3A5"
"ENSG00000182272"	138.856883330366	4.70549135533757	0.701152920450684	5.21293983019345e-17	9.54906717553827e-16	"B4GALNT4"
"ENSG00000172007"	281.258798376553	-1.2600115842526	0.153952730861539	5.25775915021891e-17	9.62195081232407e-16	"RAB33B"
"ENSG00000167315"	7071.43134571664	-2.5282079479073	0.340152887484918	5.40655553844447e-17	9.88479618711395e-16	"ACAA2"
"ENSG00000095970"	240.804634883849	2.48029544667866	0.32538149538913	5.48013815076991e-17	9.99581358304244e-16	"TREM2"
"ENSG00000113360"	657.68439219837	1.25437611116219	0.153508621394633	5.48295777484392e-17	9.99581358304244e-16	"DROSHA"
"ENSG00000173281"	2182.43478767424	-2.615586071254	0.352494175640582	5.477569556197e-17	9.99581358304244e-16	"PPP1R3B"
"ENSG00000136943"	107.455673528046	3.36606597150126	0.460693842824563	5.54869264553055e-17	1.01060188717263e-15	"CTSV"
"ENSG00000008394"	7718.69287645841	-3.05811507879103	0.432147038082397	5.56141267845102e-17	1.01195486263271e-15	"MGST1"
"ENSG00000243364"	137.790263199656	1.54768206698988	0.191527690767995	5.62944293010473e-17	1.02335994862474e-15	"EFNA4"
"ENSG00000111666"	1158.9804255016	-1.93860661474494	0.247332998859498	5.80735333369946e-17	1.05469919424187e-15	"CHPT1"
"ENSG00000131747"	1246.16288397128	3.55381916942436	0.531830962547966	5.88091247617393e-17	1.06704525801091e-15	"TOP2A"
"ENSG00000170522"	938.404522891268	-3.41880564937222	0.495538045291872	5.9432088018401e-17	1.07732630451555e-15	"ELOVL6"
"ENSG00000156885"	37.4581579288792	-5.17980783326963	0.773199964683173	6.31246058569216e-17	1.14209551788814e-15	"COX6A2"
"ENSG00000198729"	118.032118966672	5.54468865172442	0.836987056584655	6.39039386766655e-17	1.15510295203455e-15	"PPP1R14C"
"ENSG00000018408"	1723.266286065	1.80941009079499	0.229578873710629	6.80484117247929e-17	1.22885535960806e-15	"WWTR1"
"ENSG00000116171"	5881.42147993614	-1.8764701216063	0.239857277723076	6.81442949482348e-17	1.22942594017928e-15	"SCP2"
"ENSG00000163040"	86.8359836107524	2.70843589327811	0.356994942462879	8.04015317986569e-17	1.44919782668946e-15	"CCDC74A"
"ENSG00000117791"	1403.24189329746	-2.63327081046805	0.359321767712409	8.1523055482753e-17	1.46802910833537e-15	"MTARC2"
"ENSG00000114054"	1781.86049211861	-1.96797430183899	0.25387355733782	8.50762977684455e-17	1.53057301836665e-15	"PCCB"
"ENSG00000148935"	242.916048618993	-2.8081754115592	0.390600613260411	9.0307985148025e-17	1.6231672067395e-15	"GAS2"
"ENSG00000146670"	160.722564422776	3.25482526463563	0.465161262355355	9.3271216620799e-17	1.67485328324522e-15	"CDCA5"
"ENSG00000138744"	589.687575186349	-1.85754812187922	0.234923021123706	9.43738393373651e-17	1.69306313648008e-15	"NAAA"
"ENSG00000157303"	145.940006450172	-2.24377047087192	0.293889082331435	9.8612045964304e-17	1.76743839458421e-15	"SUSD3"
"ENSG00000139428"	869.405279280514	-1.73194203867123	0.220645558554218	1.13607509067829e-16	2.03049533029267e-15	"MMAB"
"ENSG00000187546"	954.680186105265	-3.40596970536029	0.494653004441101	1.13910521829906e-16	2.03401010221767e-15	"AGMO"
"ENSG00000140961"	768.235023079473	-2.79140715618672	0.387385286469972	1.14839904870093e-16	2.04869248202953e-15	"OSGIN1"
"ENSG00000038427"	2406.28887266906	3.0191643373884	0.42514300515375	1.14953596743045e-16	2.04880949125255e-15	"VCAN"
"ENSG00000025434"	960.756388028165	-1.39798216642953	0.174450324446618	1.16407266738761e-16	2.07278637719931e-15	"NR1H3"
"ENSG00000143228"	116.515091612601	3.68574521793769	0.527342892901049	1.16558224341235e-16	2.07354370446677e-15	"NUF2"
"ENSG00000184601"	23.1443994494063	-6.62984423778571	1.08195007327825	1.19016313843395e-16	2.11519306810707e-15	"C14orf180"
"ENSG00000185038"	43.5843490883727	-5.02112156947494	0.833276884555071	1.19120630325837e-16	2.11519306810707e-15	"MROH2A"
"ENSG00000175311"	223.026432448124	-2.4933461274558	0.33529830939119	1.22325038929264e-16	2.16806676967862e-15	"ANKS4B"
"ENSG00000134962"	621.760733603293	-3.5270219878627	0.531394699500934	1.25175671024874e-16	2.21653660433304e-15	"KLB"
"ENSG00000069011"	73.1948907598356	6.96693331161665	1.18113423177801	1.27498015459737e-16	2.25557081188899e-15	"PITX1"
"ENSG00000109906"	436.120701938835	-2.96334438455232	0.41275662202792	1.32533302371884e-16	2.34248324820693e-15	"ZBTB16"
"ENSG00000173715"	118.611494029418	2.02320296298427	0.260530354180853	1.35131085866603e-16	2.38179436508103e-15	"TOP6BL"
"ENSG00000197965"	1257.0542925665	1.77217111489877	0.226805362681664	1.35680075729067e-16	2.38926866320688e-15	"MPZL1"
"ENSG00000167460"	5103.25417051202	1.54822744136199	0.195453457602309	1.36980728465276e-16	2.40995349693647e-15	"TPM4"
"ENSG00000139597"	578.296010726483	-2.20360874896695	0.292949845282201	1.39783469917653e-16	2.45700282969227e-15	"N4BP2L1"
"ENSG00000262406"	280.379715357209	6.22411601078485	0.962883883440459	1.48246868221031e-16	2.60337291814416e-15	"MMP12"
"ENSG00000152990"	1262.64401325189	-2.37255857419098	0.316728771052982	1.5286919196244e-16	2.68208296063276e-15	"ADGRA3"
"ENSG00000156398"	355.083881503837	-2.16557441591016	0.286432498587834	1.60744909045761e-16	2.8176770307893e-15	"SFXN2"
"ENSG00000130203"	71300.127422867	-3.1736944512576	0.462379065592934	1.61078078584628e-16	2.82093147880258e-15	"APOE"
"ENSG00000162366"	877.544318316488	3.67858866690105	0.575414486954177	1.62034532689103e-16	2.83508545576067e-15	"PDZK1IP1"
"ENSG00000129988"	6083.19603272497	-4.63017538855148	0.870015764428066	1.63369651800325e-16	2.85583292598666e-15	"LBP"
"ENSG00000278259"	333.468820590484	1.39211523041739	0.174000784198839	1.64715389259442e-16	2.87672794903888e-15	"MYO19"
"ENSG00000058404"	122.920063801258	-4.01093625056929	0.62711182740388	1.75950355543179e-16	3.0701410578538e-15	"CAMK2B"
"ENSG00000129654"	185.552517551863	4.88512589493376	0.811427103936651	1.79032235931428e-16	3.12106880579092e-15	"FOXJ1"
"ENSG00000164074"	195.347869905758	-1.31024211718612	0.163427088944841	1.96717361242928e-16	3.42625028816917e-15	"ABHD18"
"ENSG00000182379"	52.0051784040605	5.02164150958104	0.756703162629837	2.01184367914777e-16	3.50086428753611e-15	"NXPH4"
"ENSG00000169252"	108.978080049207	-2.95288822651785	0.417750864255896	2.1649128943319e-16	3.76379947192756e-15	"ADRB2"
"ENSG00000163683"	3691.79972407638	-1.94647886554245	0.254334110752901	2.24031064777372e-16	3.89134430772249e-15	"SMIM14"
"ENSG00000130402"	3881.3328075538	1.12794194022383	0.140469331909653	2.24243389835972e-16	3.89149781054731e-15	"ACTN4"
"ENSG00000184363"	352.210759139643	4.64471799963183	0.744841048335242	2.30263104866497e-16	3.99234054167442e-15	"PKP3"
"ENSG00000162881"	346.954840707761	-3.33041509973308	0.488299307572447	2.37382138147975e-16	4.11204348726619e-15	"OXER1"
"ENSG00000120341"	793.868837977875	-1.9015947766131	0.248137886266815	2.37782843234298e-16	4.11525709865404e-15	"SEC16B"
"ENSG00000113580"	1853.17164009727	-2.11445878798525	0.280684825564154	2.40599718090373e-16	4.1602432267272e-15	"NR3C1"
"ENSG00000198840"	47821.1400235524	-1.92791073633468	0.253159169706922	2.47421416961303e-16	4.27433349409933e-15	"MT-ND3"
"ENSG00000143476"	161.124164344705	3.35999756338455	0.488676610143748	2.52037201156324e-16	4.35014389432631e-15	"DTL"
"ENSG00000128641"	5442.19444106339	-2.21012598165817	0.295115406101783	2.72193133575088e-16	4.69379755319205e-15	"MYO1B"
"ENSG00000166578"	29.3362281267558	3.13242981365565	0.412145159903608	2.94377000780441e-16	5.06720590722336e-15	"DRC10"
"ENSG00000006118"	622.51791532936	3.20923391051493	0.4678626913444	3.06615488057078e-16	5.27312463453558e-15	"TMEM132A"
"ENSG00000166228"	2969.51724022638	-1.91704907797563	0.252105853077157	3.08244682813075e-16	5.29638033613409e-15	"PCBD1"
"ENSG00000122952"	353.408974868863	2.9253364100731	0.415150012720962	3.27054596607418e-16	5.61453510369862e-15	"ZWINT"
"ENSG00000113758"	890.22845087694	2.91422017859321	0.400244449395246	3.66370304594269e-16	6.28382574444914e-15	"DBN1"
"ENSG00000072315"	32.8422577878568	-4.52418532983322	0.709121611783088	3.77817772483386e-16	6.4743611836669e-15	"TRPC5"
"ENSG00000160959"	304.329096488789	1.19522228022486	0.150041660774438	3.81298496695634e-16	6.52815796849355e-15	"LRRC14"
"ENSG00000112379"	218.371930308496	3.09129107139916	0.446151934184954	3.97494287376317e-16	6.79935666528147e-15	"ARFGEF3"
"ENSG00000115255"	3233.46762352496	-3.29603565452523	0.504038726447918	4.0532391365967e-16	6.92709072817473e-15	"REEP6"
"ENSG00000158528"	281.894522635395	2.8413020333047	0.402969721683249	4.057728045224e-16	6.92857063721998e-15	"PPP1R9A"
"ENSG00000076662"	708.567906870142	-1.70614329823791	0.221603582165076	4.18919322183143e-16	7.14666647406818e-15	"ICAM3"
"ENSG00000108479"	1210.07591240979	-2.13477072363557	0.285107394786062	4.23631654551539e-16	7.21418678685987e-15	"GALK1"
"ENSG00000253293"	49.2707186149376	5.1878318335525	0.778831727287594	4.5376294047672e-16	7.72042924704341e-15	"HOXA10"
"ENSG00000171903"	1058.87318695504	-2.90082505129251	0.412507853519217	4.66175981684696e-16	7.91893800875269e-15	"CYP4F11"
"ENSG00000112494"	124.141588488158	-4.91094803202443	0.864833226580477	4.82051691753786e-16	8.17990821038101e-15	"UNC93A"
"ENSG00000272398"	3575.16916428464	2.99691467247818	0.445755145504258	4.82603534392431e-16	8.18201240400784e-15	"CD24"
"ENSG00000094916"	1747.78177664591	1.53062714965562	0.198952245142662	5.07838217265816e-16	8.60221263683921e-15	"CBX5"
"ENSG00000112984"	165.126319695853	3.47746719024969	0.518147958934717	5.17859841507917e-16	8.76420496371452e-15	"KIF20A"
"ENSG00000145103"	73.4664676644251	3.07190930774974	0.424923588564574	5.23997862527003e-16	8.86024325638055e-15	"ILDR1"
"ENSG00000164161"	195.252898829574	-3.95019045169743	0.670927852715322	5.32922014739941e-16	9.00318075078324e-15	"HHIP"
"ENSG00000134363"	753.258746407924	-3.13468139376384	0.474708457382322	5.39949781779856e-16	9.10581977668251e-15	"FST"
"ENSG00000172340"	2368.59258921247	-2.01374923403387	0.269422862523131	5.54864439296659e-16	9.34909915163815e-15	"SUCLG2"
"ENSG00000100522"	1256.91684718035	-1.52390940837449	0.196768764530565	5.72607696208375e-16	9.63956829426846e-15	"GNPNAT1"
"ENSG00000140284"	2598.28043933229	-4.08294588908438	0.72324796838269	5.75526348634884e-16	9.68018108293186e-15	"SLC27A2"
"ENSG00000150625"	115.05068860658	-4.11197336568651	0.665476237507346	5.89675255141803e-16	9.90944602753237e-15	"GPM6A"
"ENSG00000125149"	630.68841773541	-1.59427940492642	0.203429795421043	5.97236003338648e-16	1.00276921227817e-14	"PHAF1"
"ENSG00000184489"	117.837521319673	2.80829721793222	0.390531345216349	6.02899746614636e-16	1.0113907679174e-14	"PTP4A3"
"ENSG00000167969"	1445.06931834524	-1.30004867697752	0.166362687209086	7.27220044687112e-16	1.2188743325676e-14	"ECI1"
"ENSG00000152760"	53.5678123481781	-3.05457824541091	0.431688944994966	7.76062184946457e-16	1.29959835594711e-14	"DYNLT5"
"ENSG00000158473"	192.423422761049	-2.63774548322869	0.374504533860814	7.9605671467814e-16	1.3319150141299e-14	"CD1D"
"ENSG00000162894"	139.616520552095	-2.41258232382245	0.331146400047108	7.968963915779e-16	1.33215442242445e-14	"FCMR"
"ENSG00000113083"	177.535267108319	2.24603386389432	0.300890774272285	8.05226169758498e-16	1.34490351707087e-14	"LOX"
"ENSG00000014914"	383.70633581809	2.75431791975839	0.389505412747193	8.16858285220585e-16	1.36195273291704e-14	"MTMR11"
"ENSG00000174175"	70.1883275418821	-2.46075840080082	0.334876699401561	8.61842279916113e-16	1.43570311507977e-14	"SELP"
"ENSG00000241360"	474.759155694187	-2.56085616503261	0.362139614449109	8.64770407749045e-16	1.43932717822391e-14	"PDXP"
"ENSG00000135823"	468.036924065146	1.42357997124351	0.183617173933393	8.67354820302617e-16	1.44237335508411e-14	"STX6"
"ENSG00000188997"	296.947798752507	-1.15942691823998	0.147245241311746	8.70614014307317e-16	1.44653539614363e-14	"KCTD21"
"ENSG00000179163"	1326.78638577761	-1.60929798401441	0.210358004716349	8.75320433645497e-16	1.45309270599275e-14	"FUCA1"
"ENSG00000185267"	51.6027970990159	-2.30974447177353	0.310214702800367	9.07735341675313e-16	1.50559676272322e-14	"CDNF"
"ENSG00000068831"	155.940879611616	-2.14475110708559	0.289532648109076	9.70898816269418e-16	1.60896611458721e-14	"RASGRP2"
"ENSG00000143621"	2321.78922611933	1.45584012587828	0.188881434941825	9.98688934110276e-16	1.65358676847835e-14	"ILF2"
"ENSG00000105550"	49.4728793962781	-4.75861142634603	0.759342178207408	1.03849494710379e-15	1.71800842287308e-14	"FGF21"
"ENSG00000117724"	672.438605240082	3.64723355555742	0.578013494546531	1.11718968151909e-15	1.84341117078266e-14	"CENPF"
"ENSG00000182952"	692.068701204719	1.53288474961295	0.200184871426971	1.14666752466997e-15	1.89041980532659e-14	"HMGN4"
"ENSG00000125740"	815.37462605705	-3.48999566643252	0.560040026348118	1.1627970170804e-15	1.91371171726726e-14	"FOSB"
"ENSG00000182718"	14778.8602053047	2.29628223464539	0.319205939155573	1.18094716405615e-15	1.9419117425116e-14	"ANXA2"
"ENSG00000130813"	1565.37113238699	-1.78777408568501	0.237515272489632	1.18361907170101e-15	1.94463325835139e-14	"SHFL"
"ENSG00000128655"	194.627670783407	-3.07322731891013	0.4569502088929	1.18908450949807e-15	1.95193580769452e-14	"PDE11A"
"ENSG00000165688"	1095.67897938759	-1.3626072946832	0.17637442044693	1.19480049216067e-15	1.95963675918358e-14	"PMPCA"
"ENSG00000175906"	425.583320404653	-3.06698340291976	0.453181705408883	1.20127187294416e-15	1.96856240772786e-14	"ARL4D"
"ENSG00000244274"	537.553257447496	2.08131756427014	0.282028822649784	1.21177179226923e-15	1.98406881467095e-14	"DBNDD2"
"ENSG00000158710"	7513.61446284554	1.66775302328581	0.220334549498549	1.2153711186611e-15	1.98825981807313e-14	"TAGLN2"
"ENSG00000060642"	396.72199239268	-1.66227007026482	0.219065618673565	1.27769510771384e-15	2.08843087520679e-14	"PIGV"
"ENSG00000072682"	594.116533114213	1.84087498428692	0.246002645168925	1.32091825329666e-15	2.1572366076896e-14	"P4HA2"
"ENSG00000056998"	263.18335129046	-2.64917800221528	0.377325209030226	1.33186991210652e-15	2.17326622859429e-14	"GYG2"
"ENSG00000161929"	257.090903772808	-1.83357375942003	0.244179127891648	1.38082724576813e-15	2.25123105269136e-14	"SCIMP"
"ENSG00000136933"	696.168031460483	-1.54248838497961	0.202062084952902	1.38568754845551e-15	2.25723072203265e-14	"RABEPK"
"ENSG00000086696"	2291.98088296463	-3.04288606340568	0.454479087274351	1.39982077588099e-15	2.27831255471898e-14	"HSD17B2"
"ENSG00000102796"	253.901224487432	-1.71899138532404	0.22788785779936	1.46064520444799e-15	2.3752873205666e-14	"DHRS12"
"ENSG00000130669"	695.243339615556	1.23642265995332	0.159484155371035	1.6019828153256e-15	2.60070622752859e-14	"PAK4"
"ENSG00000138778"	143.513757556338	2.46505839218809	0.344750372426993	1.60170606729992e-15	2.60070622752859e-14	"CENPE"
"ENSG00000204710"	28.6634263724281	-4.35728550671939	0.662000576820651	1.61168560326998e-15	2.61423880211493e-14	"SPDYC"
"ENSG00000085840"	68.3138560247447	3.31860158197624	0.487562403490988	1.65764547588962e-15	2.68650949838246e-14	"ORC1"
"ENSG00000106733"	514.125946308501	-1.80652734058428	0.242387207668185	1.75288049891974e-15	2.8360479408918e-14	"NMRK1"
"ENSG00000101052"	296.91899292344	1.45767633193664	0.190697412315075	1.75948998533111e-15	2.8443352898962e-14	"IFT52"
"ENSG00000139874"	120.353750252254	-3.19784885515763	0.487363945853201	1.84040608848849e-15	2.97262888819711e-14	"SSTR1"
"ENSG00000021488"	164.04254393386	-3.31715738332356	0.516675140705967	1.9007509284768e-15	3.06750723680931e-14	"SLC7A9"
"ENSG00000168303"	571.600885591292	-1.16153245341126	0.149801636981985	1.94180013761761e-15	3.13111179020229e-14	"MPLKIP"
"ENSG00000154920"	35.746800403314	3.60018709025213	0.510841910929769	2.00313171849553e-15	3.22456994819096e-14	"EME1"
"ENSG00000181072"	13.1247387808183	-4.45172433452783	0.650837637278133	2.1274963791234e-15	3.42188736369687e-14	"CHRM2"
"ENSG00000244734"	889.889591129142	-3.56566583693063	0.577376524312963	2.15798027886589e-15	3.46800124815388e-14	"HBB"
"ENSG00000160345"	60.825197695749	2.63979681731657	0.361446418733908	2.36662267686994e-15	3.79692047587759e-14	"PIERCE1"
"ENSG00000125675"	54.7509208134518	-3.35940175480019	0.51727039899016	2.41424257340582e-15	3.87007334231458e-14	"GRIA3"
"ENSG00000122729"	2241.25105892881	-2.03196920532666	0.279297926338936	2.48938251966805e-15	3.98718185143483e-14	"ACO1"
"ENSG00000125841"	394.25883831158	2.08796289243945	0.286324107826182	2.63118007306785e-15	4.21076884664014e-14	"NRSN2"
"ENSG00000117399"	352.443513304118	3.7858391777848	0.629838803798669	2.73960681903035e-15	4.38062214106492e-14	"CDC20"
